,flux,reaction,metabolite
EX_MGlcn146_rl_medium,0.0,EX_MGlcn146_rl_medium,MGlcn146_rl_medium
EX_MGlcn156_medium,0.0,EX_MGlcn156_medium,MGlcn156_medium
EX_MGlcn156_rl_medium,0.0,EX_MGlcn156_rl_medium,MGlcn156_rl_medium
EX_MGlcn157_medium,0.0,EX_MGlcn157_medium,MGlcn157_medium
EX_MGlcn157_rl_medium,0.0,EX_MGlcn157_rl_medium,MGlcn157_rl_medium
EX_MGlcn159_medium,0.0,EX_MGlcn159_medium,MGlcn159_medium
EX_MGlcn15_medium,-8.000000000000001e-06,EX_MGlcn15_medium,MGlcn15_medium
EX_MGlcn15_rl_medium,-1e-05,EX_MGlcn15_rl_medium,MGlcn15_rl_medium
EX_MGlcn160_medium,0.0,EX_MGlcn160_medium,MGlcn160_medium
EX_MGlcn161_rl_medium,0.0,EX_MGlcn161_rl_medium,MGlcn161_rl_medium
EX_MGlcn172_medium,0.0,EX_MGlcn172_medium,MGlcn172_medium
EX_MGlcn17_medium,-6.000000000000004e-06,EX_MGlcn17_medium,MGlcn17_medium
EX_MGlcn17_rl_medium,-6e-06,EX_MGlcn17_rl_medium,MGlcn17_rl_medium
EX_MGlcn193_medium,-1.3000000000000004e-05,EX_MGlcn193_medium,MGlcn193_medium
EX_MGlcn193_rl_medium,-1.4000000000000003e-05,EX_MGlcn193_rl_medium,MGlcn193_rl_medium
EX_MGlcn194_medium,-1.0000000000000002e-06,EX_MGlcn194_medium,MGlcn194_medium
EX_MGlcn194_rl_medium,-1.0000000000000002e-06,EX_MGlcn194_rl_medium,MGlcn194_rl_medium
EX_MGlcn195_medium,-3.000000000000004e-06,EX_MGlcn195_medium,MGlcn195_medium
EX_MGlcn195_rl_medium,0.0,EX_MGlcn195_rl_medium,MGlcn195_rl_medium
EX_MGlcn196_medium,0.0,EX_MGlcn196_medium,MGlcn196_medium
EX_MGlcn196_rl_medium,-5e-06,EX_MGlcn196_rl_medium,MGlcn196_rl_medium
EX_MGlcn19_medium,0.0,EX_MGlcn19_medium,MGlcn19_medium
EX_MGlcn19_rl_medium,0.0,EX_MGlcn19_rl_medium,MGlcn19_rl_medium
EX_MGlcn20_medium,-8.000000000000001e-06,EX_MGlcn20_medium,MGlcn20_medium
EX_MGlcn20_rl_medium,-6.000000000000001e-06,EX_MGlcn20_rl_medium,MGlcn20_rl_medium
EX_MGlcn21_medium,0.0,EX_MGlcn21_medium,MGlcn21_medium
EX_MGlcn21_rl_medium,0.0,EX_MGlcn21_rl_medium,MGlcn21_rl_medium
EX_MGlcn22_medium,-9.13664570849701e-06,EX_MGlcn22_medium,MGlcn22_medium
EX_MGlcn22_rl_medium,-6.000000000000001e-06,EX_MGlcn22_rl_medium,MGlcn22_rl_medium
EX_MGlcn24_medium,-2.0000000000000003e-06,EX_MGlcn24_medium,MGlcn24_medium
EX_MGlcn24_rl_medium,-2.0000000000000003e-06,EX_MGlcn24_rl_medium,MGlcn24_rl_medium
EX_MGlcn25_medium,0.0,EX_MGlcn25_medium,MGlcn25_medium
EX_MGlcn25_rl_medium,0.0,EX_MGlcn25_rl_medium,MGlcn25_rl_medium
EX_MGlcn26_medium,0.0,EX_MGlcn26_medium,MGlcn26_medium
EX_MGlcn26_rl_medium,0.0,EX_MGlcn26_rl_medium,MGlcn26_rl_medium
EX_MGlcn27_medium,0.0,EX_MGlcn27_medium,MGlcn27_medium
EX_MGlcn27_rl_medium,0.0,EX_MGlcn27_rl_medium,MGlcn27_rl_medium
EX_MGlcn28_rl_medium,0.0,EX_MGlcn28_rl_medium,MGlcn28_rl_medium
EX_MGlcn30_rl_medium,0.0,EX_MGlcn30_rl_medium,MGlcn30_rl_medium
EX_MGlcn31_rl_medium,0.0,EX_MGlcn31_rl_medium,MGlcn31_rl_medium
EX_MGlcn33_medium,0.0,EX_MGlcn33_medium,MGlcn33_medium
EX_MGlcn33_rl_medium,0.0,EX_MGlcn33_rl_medium,MGlcn33_rl_medium
EX_MGlcn34_rl_medium,0.0,EX_MGlcn34_rl_medium,MGlcn34_rl_medium
EX_MGlcn35_medium,0.0,EX_MGlcn35_medium,MGlcn35_medium
EX_MGlcn35_rl_medium,0.0,EX_MGlcn35_rl_medium,MGlcn35_rl_medium
EX_MGlcn36_medium,0.0,EX_MGlcn36_medium,MGlcn36_medium
EX_MGlcn36_rl_medium,0.0,EX_MGlcn36_rl_medium,MGlcn36_rl_medium
EX_MGlcn37_medium,0.0,EX_MGlcn37_medium,MGlcn37_medium
EX_MGlcn37_rl_medium,0.0,EX_MGlcn37_rl_medium,MGlcn37_rl_medium
EX_MGlcn38_medium,0.0,EX_MGlcn38_medium,MGlcn38_medium
EX_MGlcn38_rl_medium,0.0,EX_MGlcn38_rl_medium,MGlcn38_rl_medium
EX_MGlcn42_medium,-4e-06,EX_MGlcn42_medium,MGlcn42_medium
EX_MGlcn42_rl_medium,0.0,EX_MGlcn42_rl_medium,MGlcn42_rl_medium
EX_MGlcn45_medium,0.0,EX_MGlcn45_medium,MGlcn45_medium
EX_MGlcn45_rl_medium,0.0,EX_MGlcn45_rl_medium,MGlcn45_rl_medium
EX_MGlcn46_medium,0.0,EX_MGlcn46_medium,MGlcn46_medium
EX_MGlcn46_rl_medium,0.0,EX_MGlcn46_rl_medium,MGlcn46_rl_medium
EX_MGlcn47_medium,0.0,EX_MGlcn47_medium,MGlcn47_medium
EX_MGlcn47_rl_medium,0.0,EX_MGlcn47_rl_medium,MGlcn47_rl_medium
EX_MGlcn56_rl_medium,-1e-06,EX_MGlcn56_rl_medium,MGlcn56_rl_medium
EX_MGlcn57_medium,0.0,EX_MGlcn57_medium,MGlcn57_medium
EX_MGlcn58_medium,0.0,EX_MGlcn58_medium,MGlcn58_medium
EX_MGlcn58_rl_medium,0.0,EX_MGlcn58_rl_medium,MGlcn58_rl_medium
EX_MGlcn61_medium,0.0,EX_MGlcn61_medium,MGlcn61_medium
EX_MGlcn61_rl_medium,0.0,EX_MGlcn61_rl_medium,MGlcn61_rl_medium
EX_MGlcn62_medium,0.0,EX_MGlcn62_medium,MGlcn62_medium
EX_MGlcn62_rl_medium,0.0,EX_MGlcn62_rl_medium,MGlcn62_rl_medium
EX_MGlcn69_medium,0.0,EX_MGlcn69_medium,MGlcn69_medium
EX_MGlcn69_rl_medium,0.0,EX_MGlcn69_rl_medium,MGlcn69_rl_medium
EX_MGlcn70_medium,0.0,EX_MGlcn70_medium,MGlcn70_medium
EX_MGlcn70_rl_medium,0.0,EX_MGlcn70_rl_medium,MGlcn70_rl_medium
EX_MGlcn71_rl_medium,0.0,EX_MGlcn71_rl_medium,MGlcn71_rl_medium
EX_MGlcn73_medium,-2.0000000000000003e-06,EX_MGlcn73_medium,MGlcn73_medium
EX_MGlcn73_rl_medium,-2.0000000000000003e-06,EX_MGlcn73_rl_medium,MGlcn73_rl_medium
EX_MGlcn74_medium,0.0,EX_MGlcn74_medium,MGlcn74_medium
EX_MGlcn74_rl_medium,0.0,EX_MGlcn74_rl_medium,MGlcn74_rl_medium
EX_MGlcn75_medium,-1e-06,EX_MGlcn75_medium,MGlcn75_medium
EX_MGlcn75_rl_medium,0.0,EX_MGlcn75_rl_medium,MGlcn75_rl_medium
EX_MGlcn76_medium,0.0,EX_MGlcn76_medium,MGlcn76_medium
EX_MGlcn76_rl_medium,0.0,EX_MGlcn76_rl_medium,MGlcn76_rl_medium
EX_MGlcn77_medium,0.0,EX_MGlcn77_medium,MGlcn77_medium
EX_MGlcn77_rl_medium,0.0,EX_MGlcn77_rl_medium,MGlcn77_rl_medium
EX_MGlcn78_medium,0.0,EX_MGlcn78_medium,MGlcn78_medium
EX_MGlcn78_rl_medium,0.0,EX_MGlcn78_rl_medium,MGlcn78_rl_medium
EX_MGlcn79_medium,0.0,EX_MGlcn79_medium,MGlcn79_medium
EX_MGlcn79_rl_medium,0.0,EX_MGlcn79_rl_medium,MGlcn79_rl_medium
EX_MGlcn82_medium,0.0,EX_MGlcn82_medium,MGlcn82_medium
EX_MGlcn82_rl_medium,0.0,EX_MGlcn82_rl_medium,MGlcn82_rl_medium
EX_MGlcn84_medium,0.0,EX_MGlcn84_medium,MGlcn84_medium
EX_MGlcn84_rl_medium,0.0,EX_MGlcn84_rl_medium,MGlcn84_rl_medium
EX_MGlcn85_medium,0.0,EX_MGlcn85_medium,MGlcn85_medium
EX_MGlcn85_rl_medium,0.0,EX_MGlcn85_rl_medium,MGlcn85_rl_medium
EX_MGlcn86_medium,0.0,EX_MGlcn86_medium,MGlcn86_medium
EX_MGlcn86_rl_medium,0.0,EX_MGlcn86_rl_medium,MGlcn86_rl_medium
EX_MGlcn87_medium,0.0,EX_MGlcn87_medium,MGlcn87_medium
EX_MGlcn87_rl_medium,0.0,EX_MGlcn87_rl_medium,MGlcn87_rl_medium
EX_MGlcn90_medium,0.0,EX_MGlcn90_medium,MGlcn90_medium
EX_MGlcn90_rl_medium,-2e-06,EX_MGlcn90_rl_medium,MGlcn90_rl_medium
EX_MGlcn91_medium,0.0,EX_MGlcn91_medium,MGlcn91_medium
EX_MGlcn91_rl_medium,0.0,EX_MGlcn91_rl_medium,MGlcn91_rl_medium
EX_MGlcn92_medium,0.0,EX_MGlcn92_medium,MGlcn92_medium
EX_MGlcn92_rl_medium,0.0,EX_MGlcn92_rl_medium,MGlcn92_rl_medium
EX_MGlcn93_medium,0.0,EX_MGlcn93_medium,MGlcn93_medium
EX_MGlcn93_rl_medium,0.0,EX_MGlcn93_rl_medium,MGlcn93_rl_medium
EX_MGlcn94_medium,0.0,EX_MGlcn94_medium,MGlcn94_medium
EX_MGlcn94_rl_medium,0.0,EX_MGlcn94_rl_medium,MGlcn94_rl_medium
EX_MGlcn95_medium,0.0,EX_MGlcn95_medium,MGlcn95_medium
EX_MGlcn95_rl_medium,0.0,EX_MGlcn95_rl_medium,MGlcn95_rl_medium
EX_MGlcn96_medium,0.0,EX_MGlcn96_medium,MGlcn96_medium
EX_MGlcn96_rl_medium,0.0,EX_MGlcn96_rl_medium,MGlcn96_rl_medium
EX_MGlcn97_medium,0.0,EX_MGlcn97_medium,MGlcn97_medium
EX_MGlcn97_rl_medium,0.0,EX_MGlcn97_rl_medium,MGlcn97_rl_medium
EX_MGlcn99_medium,0.0,EX_MGlcn99_medium,MGlcn99_medium
EX_T_antigen_medium,-2.2000000000000003e-05,EX_T_antigen_medium,T_antigen_medium
EX_Tn_antigen_medium,-4.1e-05,EX_Tn_antigen_medium,Tn_antigen_medium
EX_Tyr_ggn_medium,0.0,EX_Tyr_ggn_medium,Tyr_ggn_medium
EX__12dgr180_medium,0.0,EX__12dgr180_medium,_12dgr180_medium
EX__12ppd_S_medium,0.0,EX__12ppd_S_medium,_12ppd_S_medium
EX__4abut_medium,0.0,EX__4abut_medium,_4abut_medium
EX__5mthf_medium,0.0,EX__5mthf_medium,_5mthf_medium
EX_ac_medium,-0.0034105406305572437,EX_ac_medium,ac_medium
EX_acgal_medium,-4.100000000000001e-05,EX_acgal_medium,acgal_medium
EX_adocbl_medium,0.0,EX_adocbl_medium,adocbl_medium
EX_ala_L_medium,0.0,EX_ala_L_medium,ala_L_medium
EX_amylopect900_medium,0.0,EX_amylopect900_medium,amylopect900_medium
EX_arab_L_medium,0.0,EX_arab_L_medium,arab_L_medium
EX_arabinogal_medium,0.0,EX_arabinogal_medium,arabinogal_medium
EX_arabttr_medium,0.0,EX_arabttr_medium,arabttr_medium
EX_arbt_medium,0.0,EX_arbt_medium,arbt_medium
EX_btn_medium,0.0,EX_btn_medium,btn_medium
EX_butso3_medium,0.0,EX_butso3_medium,butso3_medium
EX_ca2_medium,0.0,EX_ca2_medium,ca2_medium
EX_cbl1_medium,0.0,EX_cbl1_medium,cbl1_medium
EX_cbl2_medium,0.0,EX_cbl2_medium,cbl2_medium
EX_cd2_medium,0.0,EX_cd2_medium,cd2_medium
EX_cellb_medium,0.0,EX_cellb_medium,cellb_medium
EX_cl_medium,0.0,EX_cl_medium,cl_medium
EX_co2_medium,-0.0015942167756729084,EX_co2_medium,co2_medium
EX_core5_medium,0.0,EX_core5_medium,core5_medium
EX_core8_medium,0.0,EX_core8_medium,core8_medium
EX_cro4_medium,0.0,EX_cro4_medium,cro4_medium
EX_cu2_medium,0.0,EX_cu2_medium,cu2_medium
EX_dextran40_medium,0.0,EX_dextran40_medium,dextran40_medium
EX_dextrin_medium,0.0,EX_dextrin_medium,dextrin_medium
EX_dgchol_medium,0.0,EX_dgchol_medium,dgchol_medium
EX_dgsn_medium,0.0,EX_dgsn_medium,dgsn_medium
EX_din_medium,0.0,EX_din_medium,din_medium
EX_duri_medium,0.0,EX_duri_medium,duri_medium
EX_ethso3_medium,0.0,EX_ethso3_medium,ethso3_medium
EX_etoh_medium,0.0,EX_etoh_medium,etoh_medium
EX_fe3_medium,0.0,EX_fe3_medium,fe3_medium
EX_fecrm_medium,0.0,EX_fecrm_medium,fecrm_medium
EX_for_medium,-0.00227181389076553,EX_for_medium,for_medium
EX_fru_medium,0.0,EX_fru_medium,fru_medium
EX_fuc_L_medium,-1.4863354291503e-05,EX_fuc_L_medium,fuc_L_medium
EX_gal1a3acgal_medium,0.0,EX_gal1a3acgal_medium,gal1a3acgal_medium
EX_gal1b3acgal_medium,-1.6e-05,EX_gal1b3acgal_medium,gal1b3acgal_medium
EX_gal_medium,-0.00014663215934771338,EX_gal_medium,gal_medium
EX_galmannan_medium,0.0,EX_galmannan_medium,galmannan_medium
EX_galt_medium,0.0,EX_galt_medium,galt_medium
EX_galur_medium,0.0,EX_galur_medium,galur_medium
EX_gcald_medium,0.0,EX_gcald_medium,gcald_medium
EX_gchola_medium,0.0,EX_gchola_medium,gchola_medium
EX_glc_D_medium,0.0,EX_glc_D_medium,glc_D_medium
EX_glcmannan_medium,0.0,EX_glcmannan_medium,glcmannan_medium
EX_glyc_medium,-0.00013911316318247739,EX_glyc_medium,glyc_medium
EX_glygn2_medium,0.0,EX_glygn2_medium,glygn2_medium
EX_glygn4_medium,0.0,EX_glygn4_medium,glygn4_medium
EX_glygn5_medium,0.0,EX_glygn5_medium,glygn5_medium
EX_gncore1_medium,0.0,EX_gncore1_medium,gncore1_medium
EX_gncore1_rl_medium,0.0,EX_gncore1_rl_medium,gncore1_rl_medium
EX_gsn_medium,-1.712229910430016e-07,EX_gsn_medium,gsn_medium
EX_gthrd_medium,0.0,EX_gthrd_medium,gthrd_medium
EX_h2_medium,-0.0005902234115023925,EX_h2_medium,h2_medium
EX_h2o_medium,-0.0005592956220365467,EX_h2o_medium,h2o_medium
EX_h2s_medium,0.0,EX_h2s_medium,h2s_medium
EX_h_medium,-0.00013142060380487382,EX_h_medium,h_medium
EX_hdca_medium,0.0,EX_hdca_medium,hdca_medium
EX_hexs_medium,0.0,EX_hexs_medium,hexs_medium
EX_hg2_medium,0.0,EX_hg2_medium,hg2_medium
EX_indole_medium,-3.2771193275883784e-05,EX_indole_medium,indole_medium
EX_ins_medium,0.0,EX_ins_medium,ins_medium
EX_isetac_medium,0.0,EX_isetac_medium,isetac_medium
EX_isobut_medium,0.0,EX_isobut_medium,isobut_medium
EX_isocapr_medium,0.0,EX_isocapr_medium,isocapr_medium
EX_isoval_medium,0.0,EX_isoval_medium,isoval_medium
EX_k_medium,0.0,EX_k_medium,k_medium
EX_kesto_medium,0.0,EX_kesto_medium,kesto_medium
EX_kestopt_medium,0.0,EX_kestopt_medium,kestopt_medium
EX_kestottr_medium,0.0,EX_kestottr_medium,kestottr_medium
EX_lac_D_medium,0.0,EX_lac_D_medium,lac_D_medium
EX_lac_L_medium,-0.0009502436264069084,EX_lac_L_medium,lac_L_medium
EX_lald_L_medium,0.0,EX_lald_L_medium,lald_L_medium
EX_lcts_medium,0.0,EX_lcts_medium,lcts_medium
EX_lichn_medium,0.0,EX_lichn_medium,lichn_medium
EX_lmn2_medium,0.0,EX_lmn2_medium,lmn2_medium
EX_lmn30_medium,0.0,EX_lmn30_medium,lmn30_medium
EX_malt_medium,0.0,EX_malt_medium,malt_medium
EX_malthx_medium,0.0,EX_malthx_medium,malthx_medium
EX_malttr_medium,0.0,EX_malttr_medium,malttr_medium
EX_man_medium,0.0,EX_man_medium,man_medium
EX_melib_medium,0.0,EX_melib_medium,melib_medium
EX_meoh_medium,-0.00013105397584278883,EX_meoh_medium,meoh_medium
EX_met_D_medium,0.0,EX_met_D_medium,met_D_medium
EX_metsox_R_L_medium,0.0,EX_metsox_R_L_medium,metsox_R_L_medium
EX_metsox_S_L_medium,0.0,EX_metsox_S_L_medium,metsox_S_L_medium
EX_mg2_medium,0.0,EX_mg2_medium,mg2_medium
EX_mn2_medium,0.0,EX_mn2_medium,mn2_medium
EX_mnl_medium,0.0,EX_mnl_medium,mnl_medium
EX_mops_medium,0.0,EX_mops_medium,mops_medium
EX_mqn7_medium,0.0,EX_mqn7_medium,mqn7_medium
EX_mso3_medium,0.0,EX_mso3_medium,mso3_medium
EX_na1_medium,0.0,EX_na1_medium,na1_medium
EX_nac_medium,0.0,EX_nac_medium,nac_medium
EX_nh4_medium,-0.0014870461800368267,EX_nh4_medium,nh4_medium
EX_ocdca_medium,0.0,EX_ocdca_medium,ocdca_medium
EX_pac_medium,-0.0001431564609245659,EX_pac_medium,pac_medium
EX_pb_medium,0.0,EX_pb_medium,pb_medium
EX_pect_medium,0.0,EX_pect_medium,pect_medium
EX_pecticgal_medium,0.0,EX_pecticgal_medium,pecticgal_medium
EX_pheme_medium,0.0,EX_pheme_medium,pheme_medium
EX_pnto_R_medium,0.0,EX_pnto_R_medium,pnto_R_medium
EX_ppa_medium,-0.0008189051589068526,EX_ppa_medium,ppa_medium
EX_ppi_medium,0.0,EX_ppi_medium,ppi_medium
EX_ptrc_medium,0.0,EX_ptrc_medium,ptrc_medium
EX_pydam_medium,0.0,EX_pydam_medium,pydam_medium
EX_pydx_medium,0.0,EX_pydx_medium,pydx_medium
EX_pydxn_medium,0.0,EX_pydxn_medium,pydxn_medium
EX_q8_medium,0.0,EX_q8_medium,q8_medium
EX_rbflvrd_medium,-0.0008403025667586354,EX_rbflvrd_medium,rbflvrd_medium
EX_rib_D_medium,0.0,EX_rib_D_medium,rib_D_medium
EX_rmn_medium,0.0,EX_rmn_medium,rmn_medium
EX_salcn_medium,0.0,EX_salcn_medium,salcn_medium
EX_sbt_D_medium,0.0,EX_sbt_D_medium,sbt_D_medium
EX_sheme_medium,0.0,EX_sheme_medium,sheme_medium
EX_spmd_medium,0.0,EX_spmd_medium,spmd_medium
EX_starch1200_medium,0.0,EX_starch1200_medium,starch1200_medium
EX_strch2_medium,0.0,EX_strch2_medium,strch2_medium
EX_succ_medium,-3.6704907246253756e-05,EX_succ_medium,succ_medium
EX_sucr_medium,0.0,EX_sucr_medium,sucr_medium
EX_sulfac_medium,0.0,EX_sulfac_medium,sulfac_medium
EX_taur_medium,0.0,EX_taur_medium,taur_medium
EX_tchola_medium,-1e-06,EX_tchola_medium,tchola_medium
EX_tdchola_medium,-1e-06,EX_tdchola_medium,tdchola_medium
EX_thf_medium,0.0,EX_thf_medium,thf_medium
EX_thm_medium,0.0,EX_thm_medium,thm_medium
EX_tre_medium,0.0,EX_tre_medium,tre_medium
EX_tsul_medium,0.0,EX_tsul_medium,tsul_medium
EX_urea_medium,0.0,EX_urea_medium,urea_medium
EX_uri_medium,-1.2025385235811005e-05,EX_uri_medium,uri_medium
EX_val_L_medium,-3.1918014860538393e-06,EX_val_L_medium,val_L_medium
EX_xylan_medium,0.0,EX_xylan_medium,xylan_medium
EX_xyluglc_medium,0.0,EX_xyluglc_medium,xyluglc_medium
EX_zn2_medium,0.0,EX_zn2_medium,zn2_medium
community_biomass,-0.00015918835165768135,community_biomass,cpd11416_medium
