,metabolite_id,metabolite_name,cross_feeding,produced_by,consumed_by
104,MGlcn148_rl_medium,released mucin-type O-glycan No 148,False,[],[]
105,MGlcn149_medium,mucin-type O-glycan No 149,False,[],[]
106,MGlcn149_rl_medium,released mucin-type O-glycan No 149,False,[],[]
107,MGlcn14_medium,mucin-type O-glycan No 14,False,[],[]
108,MGlcn14_rl_medium,released mucin-type O-glycan No 14,False,[],[]
109,MGlcn150_medium,mucin-type O-glycan No 150,False,[],[]
110,MGlcn150_rl_medium,released mucin-type O-glycan No 150,False,[],[]
111,MGlcn151_medium,mucin-type O-glycan No 151,False,[],['Bacteroides']
112,MGlcn151_rl_medium,released mucin-type O-glycan No 151,False,[],[]
113,MGlcn152_medium,mucin-type O-glycan No 152,False,[],[]
114,MGlcn152_rl_medium,released mucin-type O-glycan No 152,False,[],[]
115,MGlcn153_medium,mucin-type O-glycan No 153,False,[],[]
116,MGlcn153_rl_medium,released mucin-type O-glycan No 153,False,[],[]
117,MGlcn154_medium,mucin-type O-glycan No 154,False,[],[]
118,MGlcn154_rl_medium,released mucin-type O-glycan No 154,False,[],[]
119,MGlcn155_medium,mucin-type O-glycan No 155,False,[],[]
120,MGlcn155_rl_medium,released mucin-type O-glycan No 155,False,[],[]
121,MGlcn156_medium,mucin-type O-glycan No 156,False,[],[]
122,MGlcn156_rl_medium,released mucin-type O-glycan No 156,False,[],[]
123,MGlcn157_medium,mucin-type O-glycan No 157,False,[],[]
124,MGlcn157_rl_medium,released mucin-type O-glycan No 157,False,[],[]
125,MGlcn158_medium,mucin-type O-glycan No 158,False,[],[]
126,MGlcn158_rl_medium,released mucin-type O-glycan No 158,False,[],[]
127,MGlcn159_medium,mucin-type O-glycan No 159,False,[],[]
128,MGlcn159_rl_medium,released mucin-type O-glycan No 159,False,[],[]
129,MGlcn15_medium,mucin-type O-glycan No 15,False,[],[]
130,MGlcn15_rl_medium,released mucin-type O-glycan No 15,False,[],[]
131,MGlcn160_medium,mucin-type O-glycan No 160,False,[],[]
132,MGlcn160_rl_medium,released mucin-type O-glycan No 160,False,[],[]
133,MGlcn161_medium,mucin-type O-glycan No 161,False,[],[]
134,MGlcn161_rl_medium,released mucin-type O-glycan No 161,False,[],[]
135,MGlcn162_medium,mucin-type O-glycan No 162,False,[],[]
136,MGlcn162_rl_medium,released mucin-type O-glycan No 162,False,[],[]
137,MGlcn163_medium,mucin-type O-glycan No 163,False,[],[]
138,MGlcn163_rl_medium,released mucin-type O-glycan No 163,False,[],[]
139,MGlcn164_medium,mucin-type O-glycan No 164,False,[],[]
140,MGlcn164_rl_medium,released mucin-type O-glycan No 164,False,[],[]
141,MGlcn165_medium,mucin-type O-glycan No 165,False,[],[]
142,MGlcn165_rl_medium,released mucin-type O-glycan No 165,False,[],[]
143,MGlcn166_medium,mucin-type O-glycan No 166,False,[],[]
144,MGlcn166_rl_medium,released mucin-type O-glycan No 166,False,[],[]
145,MGlcn167_medium,mucin-type O-glycan No 167,False,[],[]
146,MGlcn167_rl_medium,released mucin-type O-glycan No 167,False,[],[]
147,MGlcn168_medium,mucin-type O-glycan No 168,False,[],[]
148,MGlcn168_rl_medium,released mucin-type O-glycan No 168,False,[],[]
149,MGlcn169_medium,mucin-type O-glycan No 169,False,[],[]
150,MGlcn169_rl_medium,released mucin-type O-glycan No 169,False,[],[]
151,MGlcn16_medium,mucin-type O-glycan No 16,False,[],[]
152,MGlcn16_rl_medium,released mucin-type O-glycan No 16,False,[],[]
153,MGlcn170_medium,mucin-type O-glycan No 170,False,[],[]
154,MGlcn170_rl_medium,released mucin-type O-glycan No 170,False,[],[]
155,MGlcn171_medium,mucin-type O-glycan No 171,False,[],[]
156,MGlcn171_rl_medium,released mucin-type O-glycan No 171,False,[],[]
157,MGlcn172_medium,mucin-type O-glycan No 172,False,[],[]
158,MGlcn172_rl_medium,released mucin-type O-glycan No 172,False,[],[]
159,MGlcn173_medium,mucin-type O-glycan No 173,False,[],[]
160,MGlcn173_rl_medium,released mucin-type O-glycan No 173,False,[],[]
161,MGlcn174_medium,mucin-type O-glycan No 174,False,[],[]
162,MGlcn174_rl_medium,released mucin-type O-glycan No 174,False,[],[]
163,MGlcn175_medium,mucin-type O-glycan No 175,False,[],[]
164,MGlcn175_rl_medium,released mucin-type O-glycan No 175,False,[],[]
165,MGlcn176_medium,mucin-type O-glycan No 176,False,[],[]
166,MGlcn176_rl_medium,released mucin-type O-glycan No 176,False,[],[]
167,MGlcn177_medium,mucin-type O-glycan No 177,False,[],[]
168,MGlcn177_rl_medium,released mucin-type O-glycan No 177,False,[],[]
169,MGlcn178_medium,mucin-type O-glycan No 178,False,[],[]
170,MGlcn178_rl_medium,released mucin-type O-glycan No 178,False,[],[]
171,MGlcn179_medium,mucin-type O-glycan No 179,False,[],[]
172,MGlcn179_rl_medium,released mucin-type O-glycan No 179,False,[],[]
173,MGlcn17_medium,mucin-type O-glycan No 17,False,[],[]
174,MGlcn17_rl_medium,released mucin-type O-glycan No 17,False,[],[]
175,MGlcn180_medium,mucin-type O-glycan No 180,False,[],[]
176,MGlcn180_rl_medium,released mucin-type O-glycan No 180,False,[],[]
177,MGlcn181_medium,mucin-type O-glycan No 181,False,[],[]
178,MGlcn181_rl_medium,released mucin-type O-glycan No 181,False,[],[]
179,MGlcn182_medium,mucin-type O-glycan No 182,False,[],[]
180,MGlcn182_rl_medium,released mucin-type O-glycan No 182,False,['Faecalibacterium'],[]
181,MGlcn183_medium,mucin-type O-glycan No 183,False,[],[]
182,MGlcn183_rl_medium,released mucin-type O-glycan No 183,False,[],[]
183,MGlcn185_medium,mucin-type O-glycan No 185,False,[],[]
184,MGlcn185_rl_medium,released mucin-type O-glycan No 185,False,[],[]
185,MGlcn186_medium,mucin-type O-glycan No 186,False,[],[]
186,MGlcn186_rl_medium,released mucin-type O-glycan No 186,False,[],[]
187,MGlcn187_medium,mucin-type O-glycan No 187,False,[],[]
188,MGlcn187_rl_medium,released mucin-type O-glycan No 187,False,[],[]
189,MGlcn188_medium,mucin-type O-glycan No 188,False,[],[]
190,MGlcn188_rl_medium,released mucin-type O-glycan No 188,False,[],[]
191,MGlcn189_medium,mucin-type O-glycan No 189,False,[],[]
192,MGlcn189_rl_medium,released mucin-type O-glycan No 189,False,[],[]
193,MGlcn18_medium,mucin-type O-glycan No 18,False,[],[]
194,MGlcn18_rl_medium,released mucin-type O-glycan No 18,False,[],[]
195,MGlcn190_medium,mucin-type O-glycan No 190,False,[],[]
196,MGlcn190_rl_medium,released mucin-type O-glycan No 190,False,[],[]
197,MGlcn191_medium,mucin-type O-glycan No 191,False,[],[]
198,MGlcn191_rl_medium,released mucin-type O-glycan No 191,False,[],[]
199,MGlcn192_medium,mucin-type O-glycan No 192,False,[],[]
200,MGlcn192_rl_medium,released mucin-type O-glycan No 192,False,[],[]
201,MGlcn193_medium,mucin-type O-glycan No 193,False,[],[]
202,MGlcn193_rl_medium,released mucin-type O-glycan No 193,False,[],[]
203,MGlcn194_medium,mucin-type O-glycan No 194,False,[],[]
204,MGlcn194_rl_medium,released mucin-type O-glycan No 194,False,[],[]
205,MGlcn195_medium,mucin-type O-glycan No 195,False,[],[]
206,MGlcn195_rl_medium,released mucin-type O-glycan No 195,False,[],[]
207,MGlcn196_medium,mucin-type O-glycan No 196,False,[],[]
208,MGlcn196_rl_medium,released mucin-type O-glycan No 196,False,[],[]
209,MGlcn19_medium,mucin-type O-glycan No 19,False,[],[]
210,MGlcn19_rl_medium,released mucin-type O-glycan No 19,False,[],[]
211,MGlcn20_medium,mucin-type O-glycan No 20,False,[],[]
212,MGlcn20_rl_medium,released mucin-type O-glycan No 20,False,[],[]
213,MGlcn21_medium,mucin-type O-glycan No 21,False,[],[]
214,MGlcn21_rl_medium,released mucin-type O-glycan No 21,False,[],[]
215,MGlcn22_medium,mucin-type O-glycan No 22,False,[],[]
216,MGlcn22_rl_medium,released mucin-type O-glycan No 22,False,[],[]
217,MGlcn23_medium,mucin-type O-glycan No 23,False,[],[]
218,MGlcn23_rl_medium,released mucin-type O-glycan No 23,False,[],[]
219,MGlcn24_medium,mucin-type O-glycan No 24,False,[],[]
220,MGlcn24_rl_medium,released mucin-type O-glycan No 24,False,[],[]
221,MGlcn25_medium,mucin-type O-glycan No 25,False,[],[]
222,MGlcn25_rl_medium,released mucin-type O-glycan No 25,False,[],[]
223,MGlcn26_medium,mucin-type O-glycan No 26,False,[],[]
224,MGlcn26_rl_medium,released mucin-type O-glycan No 26,False,[],[]
225,MGlcn27_medium,mucin-type O-glycan No 27,False,[],[]
226,MGlcn27_rl_medium,released mucin-type O-glycan No 27,False,[],[]
227,MGlcn28_medium,mucin-type O-glycan No 28,False,[],[]
228,MGlcn28_rl_medium,released mucin-type O-glycan No 28,False,[],[]
229,MGlcn29_medium,mucin-type O-glycan No 29,False,[],[]
230,MGlcn29_rl_medium,released mucin-type O-glycan No 29,False,[],[]
231,MGlcn2_medium,mucin-type O-glycan No 2,False,[],[]
232,MGlcn2_rl_medium,released mucin-type O-glycan No 2,False,[],[]
233,MGlcn30_medium,mucin-type O-glycan No 30,False,[],[]
234,MGlcn30_rl_medium,released mucin-type O-glycan No 30,False,[],[]
235,MGlcn31_medium,mucin-type O-glycan No 31,False,[],[]
236,MGlcn31_rl_medium,released mucin-type O-glycan No 31,False,[],[]
237,MGlcn32_medium,mucin-type O-glycan No 32,False,[],[]
238,MGlcn32_rl_medium,released mucin-type O-glycan No 32,False,[],[]
239,MGlcn33_medium,mucin-type O-glycan No 33,False,[],[]
240,MGlcn33_rl_medium,released mucin-type O-glycan No 33,False,[],[]
241,MGlcn34_medium,mucin-type O-glycan No 34,False,[],[]
242,MGlcn34_rl_medium,released mucin-type O-glycan No 34,False,[],[]
243,MGlcn35_medium,mucin-type O-glycan No 35,False,[],[]
244,MGlcn35_rl_medium,released mucin-type O-glycan No 35,False,[],[]
245,MGlcn36_medium,mucin-type O-glycan No 36,False,[],[]
246,MGlcn36_rl_medium,released mucin-type O-glycan No 36,False,[],[]
247,MGlcn37_medium,mucin-type O-glycan No 37,False,[],[]
248,MGlcn37_rl_medium,released mucin-type O-glycan No 37,False,[],[]
249,MGlcn38_medium,mucin-type O-glycan No 38,False,[],[]
250,MGlcn38_rl_medium,released mucin-type O-glycan No 38,False,[],[]
251,MGlcn39_medium,mucin-type O-glycan No 39,False,[],[]
252,MGlcn39_rl_medium,released mucin-type O-glycan No 39,False,[],[]
253,MGlcn3_medium,mucin-type O-glycan No 3,False,[],[]
254,MGlcn3_rl_medium,released mucin-type O-glycan No 3,False,[],[]
255,MGlcn40_medium,mucin-type O-glycan No 40,False,[],[]
256,MGlcn40_rl_medium,released mucin-type O-glycan No 40,False,[],[]
257,MGlcn41_medium,mucin-type O-glycan No 41,False,[],[]
258,MGlcn41_rl_medium,released mucin-type O-glycan No 41,False,[],[]
259,MGlcn42_medium,mucin-type O-glycan No 42,False,[],[]
260,MGlcn42_rl_medium,released mucin-type O-glycan No 42,False,[],[]
261,MGlcn45_medium,mucin-type O-glycan No 45,False,[],[]
262,MGlcn45_rl_medium,released mucin-type O-glycan No 45,False,[],[]
263,MGlcn46_medium,mucin-type O-glycan No 46,False,[],[]
264,MGlcn46_rl_medium,released mucin-type O-glycan No 46,False,[],[]
265,MGlcn47_medium,mucin-type O-glycan No 47,False,[],[]
266,MGlcn47_rl_medium,released mucin-type O-glycan No 47,False,[],[]
267,MGlcn48_medium,mucin-type O-glycan No 48,False,[],[]
268,MGlcn48_rl_medium,released mucin-type O-glycan No 48,False,[],[]
269,MGlcn4_medium,mucin-type O-glycan No 4,False,[],[]
270,MGlcn4_rl_medium,released mucin-type O-glycan No 4,False,[],[]
271,MGlcn50_medium,mucin-type O-glycan No 50,False,[],[]
272,MGlcn50_rl_medium,released mucin-type O-glycan No 50,False,[],[]
273,MGlcn51_medium,mucin-type O-glycan No 51,False,[],[]
274,MGlcn51_rl_medium,released mucin-type O-glycan No 51,False,[],[]
275,MGlcn53_medium,mucin-type O-glycan No 53,False,[],[]
276,MGlcn53_rl_medium,released mucin-type O-glycan No 53,False,[],[]
277,MGlcn54_medium,mucin-type O-glycan No 54,False,[],[]
278,MGlcn54_rl_medium,released mucin-type O-glycan No 54,False,[],[]
279,MGlcn55_medium,mucin-type O-glycan No 55,False,[],[]
280,MGlcn55_rl_medium,released mucin-type O-glycan No 55,False,[],[]
281,MGlcn56_medium,mucin-type O-glycan No 56,False,[],[]
282,MGlcn56_rl_medium,released mucin-type O-glycan No 56,False,[],[]
283,MGlcn57_medium,mucin-type O-glycan No 57,False,[],[]
284,MGlcn57_rl_medium,released mucin-type O-glycan No 57,False,[],[]
285,MGlcn58_medium,mucin-type O-glycan No 58,False,[],[]
286,MGlcn58_rl_medium,released mucin-type O-glycan No 58,False,[],[]
287,MGlcn59_medium,mucin-type O-glycan No 59,False,[],[]
288,MGlcn59_rl_medium,released mucin-type O-glycan No 59,False,[],[]
289,MGlcn5_medium,mucin-type O-glycan No 5,False,[],[]
290,MGlcn5_rl_medium,released mucin-type O-glycan No 5,False,[],[]
291,MGlcn60_medium,mucin-type O-glycan No 60,False,[],[]
292,MGlcn60_rl_medium,released mucin-type O-glycan No 60,False,[],[]
293,MGlcn61_medium,mucin-type O-glycan No 61,False,[],[]
294,MGlcn61_rl_medium,released mucin-type O-glycan No 61,False,[],[]
295,MGlcn62_medium,mucin-type O-glycan No 62,False,[],[]
296,MGlcn62_rl_medium,released mucin-type O-glycan No 62,False,[],[]
297,MGlcn63_medium,mucin-type O-glycan No 63,False,[],[]
298,MGlcn63_rl_medium,released mucin-type O-glycan No 63,False,[],[]
299,MGlcn64_medium,mucin-type O-glycan No 64,False,[],[]
300,MGlcn64_rl_medium,released mucin-type O-glycan No 64,False,[],[]
301,MGlcn65_medium,mucin-type O-glycan No 65,False,[],[]
302,MGlcn65_rl_medium,released mucin-type O-glycan No 65,False,[],[]
303,MGlcn66_medium,mucin-type O-glycan No 66,False,[],[]
304,MGlcn66_rl_medium,released mucin-type O-glycan No 66,False,[],[]
305,MGlcn67_medium,mucin-type O-glycan No 67,False,[],[]
306,MGlcn67_rl_medium,released mucin-type O-glycan No 67,False,[],[]
307,MGlcn68_medium,mucin-type O-glycan No 68,False,[],[]
308,MGlcn68_rl_medium,released mucin-type O-glycan No 68,False,[],[]
309,MGlcn69_medium,mucin-type O-glycan No 69,False,[],[]
310,MGlcn69_rl_medium,released mucin-type O-glycan No 69,False,[],[]
311,MGlcn6_medium,mucin-type O-glycan No 6,False,[],[]
312,MGlcn6_rl_medium,released mucin-type O-glycan No 6,False,[],[]
313,MGlcn70_medium,mucin-type O-glycan No 70,False,[],[]
314,MGlcn70_rl_medium,released mucin-type O-glycan No 70,False,[],[]
315,MGlcn71_medium,mucin-type O-glycan No 71,False,[],[]
316,MGlcn71_rl_medium,released mucin-type O-glycan No 71,False,[],[]
317,MGlcn72_medium,mucin-type O-glycan No 72,False,[],[]
318,MGlcn72_rl_medium,released mucin-type O-glycan No 72,False,[],[]
319,MGlcn73_medium,mucin-type O-glycan No 73,False,[],[]
320,MGlcn73_rl_medium,released mucin-type O-glycan No 73,False,[],[]
321,MGlcn74_medium,mucin-type O-glycan No 74,False,[],[]
322,MGlcn74_rl_medium,released mucin-type O-glycan No 74,False,[],[]
323,MGlcn75_medium,mucin-type O-glycan No 75,False,[],[]
324,MGlcn75_rl_medium,released mucin-type O-glycan No 75,False,[],[]
325,MGlcn76_medium,mucin-type O-glycan No 76,False,[],[]
326,MGlcn76_rl_medium,released mucin-type O-glycan No 76,False,[],[]
327,MGlcn77_medium,mucin-type O-glycan No 77,False,[],[]
328,MGlcn77_rl_medium,released mucin-type O-glycan No 77,False,[],[]
329,MGlcn78_medium,mucin-type O-glycan No 78,False,[],[]
330,MGlcn78_rl_medium,released mucin-type O-glycan No 78,False,[],[]
331,MGlcn79_medium,mucin-type O-glycan No 79,False,[],[]
332,MGlcn79_rl_medium,released mucin-type O-glycan No 79,False,[],[]
333,MGlcn7_medium,mucin-type O-glycan No 7,False,[],[]
334,MGlcn7_rl_medium,released mucin-type O-glycan No 7,False,[],[]
335,MGlcn80_medium,mucin-type O-glycan No 80,False,[],[]
336,MGlcn80_rl_medium,released mucin-type O-glycan No 80,False,[],[]
337,MGlcn81_medium,mucin-type O-glycan No 81,False,[],[]
338,MGlcn81_rl_medium,released mucin-type O-glycan No 81,False,[],[]
339,MGlcn82_medium,mucin-type O-glycan No 82,False,[],[]
340,MGlcn82_rl_medium,released mucin-type O-glycan No 82,False,[],[]
341,MGlcn83_medium,mucin-type O-glycan No 83,False,[],[]
342,MGlcn83_rl_medium,released mucin-type O-glycan No 83,False,[],[]
343,MGlcn84_medium,mucin-type O-glycan No 84,False,[],[]
344,MGlcn84_rl_medium,released mucin-type O-glycan No 84,False,[],[]
345,MGlcn85_medium,mucin-type O-glycan No 85,False,[],[]
346,MGlcn85_rl_medium,released mucin-type O-glycan No 85,False,[],[]
347,MGlcn86_medium,mucin-type O-glycan No 86,False,[],[]
348,MGlcn86_rl_medium,released mucin-type O-glycan No 86,False,[],[]
349,MGlcn87_medium,mucin-type O-glycan No 87,False,[],[]
350,MGlcn87_rl_medium,released mucin-type O-glycan No 87,False,[],[]
351,MGlcn88_medium,mucin-type O-glycan No 88,False,[],[]
352,MGlcn88_rl_medium,released mucin-type O-glycan No 88,False,[],[]
353,MGlcn89_medium,mucin-type O-glycan No 89,False,[],[]
354,MGlcn89_rl_medium,released mucin-type O-glycan No 89,False,[],[]
355,MGlcn8_medium,mucin-type O-glycan No 8,False,[],[]
356,MGlcn8_rl_medium,released mucin-type O-glycan No 8,False,[],[]
357,MGlcn90_medium,mucin-type O-glycan No 90,False,[],[]
358,MGlcn90_rl_medium,released mucin-type O-glycan No 90,False,[],[]
359,MGlcn91_medium,mucin-type O-glycan No 91,False,[],[]
360,MGlcn91_rl_medium,released mucin-type O-glycan No 91,False,[],[]
361,MGlcn92_medium,mucin-type O-glycan No 92,False,[],[]
362,MGlcn92_rl_medium,released mucin-type O-glycan No 92,False,[],[]
363,MGlcn93_medium,mucin-type O-glycan No 93,False,[],[]
364,MGlcn93_rl_medium,released mucin-type O-glycan No 93,False,[],['Faecalibacterium']
365,MGlcn94_medium,mucin-type O-glycan No 94,False,[],[]
366,MGlcn94_rl_medium,released mucin-type O-glycan No 94,False,[],[]
367,MGlcn95_medium,mucin-type O-glycan No 95,False,[],[]
368,MGlcn95_rl_medium,released mucin-type O-glycan No 95,False,[],[]
369,MGlcn96_medium,mucin-type O-glycan No 96,False,[],[]
370,MGlcn96_rl_medium,released mucin-type O-glycan No 96,False,[],[]
371,MGlcn97_medium,mucin-type O-glycan No 97,False,[],[]
372,MGlcn97_rl_medium,released mucin-type O-glycan No 97,False,[],[]
373,MGlcn98_medium,mucin-type O-glycan No 98,False,[],[]
374,MGlcn98_rl_medium,released mucin-type O-glycan No 98,False,[],[]
375,MGlcn99_medium,mucin-type O-glycan No 99,False,[],[]
376,MGlcn99_rl_medium,released mucin-type O-glycan No 99,False,[],[]
377,MGlcn9_medium,mucin-type O-glycan No 9,False,[],[]
378,MGlcn9_rl_medium,released mucin-type O-glycan No 9,False,[],[]
379,T_antigen_medium,T antigen (core 1),False,[],[]
380,Tn_antigen_medium,Tn antigen,False,[],[]
381,Tyr_ggn_medium,Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis),False,[],[]
382,ac_medium,acetate,False,"['Bacteroides', 'Faecalibacterium']",[]
383,acgal_medium,N-acetyl-D-galactosamine,False,[],[]
384,acgam_medium,N-acetyl-D-glucosamine,False,['Faecalibacterium'],[]
385,acnam2a6agal_medium,"Alpha-2,6-N-acetylneuraminate-N-acetylgalactosamine",False,[],[]
386,acnam_medium,N-acetylneuraminate,False,[],['Faecalibacterium']
387,adn_medium,Adenosine,False,[],[]
388,adocbl_medium,Adenosylcobalamin,False,[],[]
389,agal1b3agal_medium,"Beta-1,3-N,N-diacetylgalactosamine",False,[],[]
390,agam1b3agal_medium,"Beta-1,3-N-acetylglucosamine-N-acetylgalactosamine",False,[],[]
391,agam1b6agal_medium,"Beta-1,6-N-acetylglucosamine-N-acetylgalactosamine",False,[],[]
392,ala_L_medium,L-alanine,False,['Faecalibacterium'],[]
393,amylopect900_medium,"Amylopectin, 900 repeat units",False,[],[]
394,arab_L_medium,L-arabinose,False,[],[]
395,arabinogal_medium,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000",False,[],[]
