,flux,reaction,metabolite
EX_MGlcn15_medium,-2e-06,EX_MGlcn15_medium,MGlcn15_medium
EX_MGlcn15_rl_medium,-1e-06,EX_MGlcn15_rl_medium,MGlcn15_rl_medium
EX_MGlcn160_medium,0.0,EX_MGlcn160_medium,MGlcn160_medium
EX_MGlcn160_rl_medium,0.0,EX_MGlcn160_rl_medium,MGlcn160_rl_medium
EX_MGlcn161_medium,0.0,EX_MGlcn161_medium,MGlcn161_medium
EX_MGlcn161_rl_medium,0.0,EX_MGlcn161_rl_medium,MGlcn161_rl_medium
EX_MGlcn162_medium,0.0,EX_MGlcn162_medium,MGlcn162_medium
EX_MGlcn162_rl_medium,0.0,EX_MGlcn162_rl_medium,MGlcn162_rl_medium
EX_MGlcn163_medium,0.0,EX_MGlcn163_medium,MGlcn163_medium
EX_MGlcn163_rl_medium,0.0,EX_MGlcn163_rl_medium,MGlcn163_rl_medium
EX_MGlcn167_rl_medium,0.0,EX_MGlcn167_rl_medium,MGlcn167_rl_medium
EX_MGlcn168_medium,0.0,EX_MGlcn168_medium,MGlcn168_medium
EX_MGlcn168_rl_medium,0.0,EX_MGlcn168_rl_medium,MGlcn168_rl_medium
EX_MGlcn169_rl_medium,0.0,EX_MGlcn169_rl_medium,MGlcn169_rl_medium
EX_MGlcn16_medium,0.0,EX_MGlcn16_medium,MGlcn16_medium
EX_MGlcn16_rl_medium,0.0,EX_MGlcn16_rl_medium,MGlcn16_rl_medium
EX_MGlcn170_medium,0.0,EX_MGlcn170_medium,MGlcn170_medium
EX_MGlcn170_rl_medium,0.0,EX_MGlcn170_rl_medium,MGlcn170_rl_medium
EX_MGlcn171_medium,0.0,EX_MGlcn171_medium,MGlcn171_medium
EX_MGlcn171_rl_medium,0.0,EX_MGlcn171_rl_medium,MGlcn171_rl_medium
EX_MGlcn172_medium,0.0,EX_MGlcn172_medium,MGlcn172_medium
EX_MGlcn172_rl_medium,0.0,EX_MGlcn172_rl_medium,MGlcn172_rl_medium
EX_MGlcn173_medium,0.0,EX_MGlcn173_medium,MGlcn173_medium
EX_MGlcn173_rl_medium,0.0,EX_MGlcn173_rl_medium,MGlcn173_rl_medium
EX_MGlcn177_medium,0.0,EX_MGlcn177_medium,MGlcn177_medium
EX_MGlcn177_rl_medium,0.0,EX_MGlcn177_rl_medium,MGlcn177_rl_medium
EX_MGlcn179_rl_medium,0.0,EX_MGlcn179_rl_medium,MGlcn179_rl_medium
EX_MGlcn17_medium,-1e-06,EX_MGlcn17_medium,MGlcn17_medium
EX_MGlcn17_rl_medium,-1e-06,EX_MGlcn17_rl_medium,MGlcn17_rl_medium
EX_MGlcn180_medium,0.0,EX_MGlcn180_medium,MGlcn180_medium
EX_MGlcn180_rl_medium,0.0,EX_MGlcn180_rl_medium,MGlcn180_rl_medium
EX_MGlcn182_medium,0.0,EX_MGlcn182_medium,MGlcn182_medium
EX_MGlcn182_rl_medium,0.0,EX_MGlcn182_rl_medium,MGlcn182_rl_medium
EX_MGlcn186_medium,0.0,EX_MGlcn186_medium,MGlcn186_medium
EX_MGlcn186_rl_medium,0.0,EX_MGlcn186_rl_medium,MGlcn186_rl_medium
EX_MGlcn187_medium,0.0,EX_MGlcn187_medium,MGlcn187_medium
EX_MGlcn187_rl_medium,0.0,EX_MGlcn187_rl_medium,MGlcn187_rl_medium
EX_MGlcn189_medium,-1e-06,EX_MGlcn189_medium,MGlcn189_medium
EX_MGlcn189_rl_medium,-1e-06,EX_MGlcn189_rl_medium,MGlcn189_rl_medium
EX_MGlcn190_medium,0.0,EX_MGlcn190_medium,MGlcn190_medium
EX_MGlcn190_rl_medium,0.0,EX_MGlcn190_rl_medium,MGlcn190_rl_medium
EX_MGlcn191_medium,0.0,EX_MGlcn191_medium,MGlcn191_medium
EX_MGlcn191_rl_medium,0.0,EX_MGlcn191_rl_medium,MGlcn191_rl_medium
EX_MGlcn193_medium,-3e-06,EX_MGlcn193_medium,MGlcn193_medium
EX_MGlcn193_rl_medium,-2e-06,EX_MGlcn193_rl_medium,MGlcn193_rl_medium
EX_MGlcn194_medium,0.0,EX_MGlcn194_medium,MGlcn194_medium
EX_MGlcn194_rl_medium,0.0,EX_MGlcn194_rl_medium,MGlcn194_rl_medium
EX_MGlcn195_medium,0.0,EX_MGlcn195_medium,MGlcn195_medium
EX_MGlcn195_rl_medium,0.0,EX_MGlcn195_rl_medium,MGlcn195_rl_medium
EX_MGlcn196_medium,0.0,EX_MGlcn196_medium,MGlcn196_medium
EX_MGlcn196_rl_medium,0.0,EX_MGlcn196_rl_medium,MGlcn196_rl_medium
EX_MGlcn19_medium,-1e-06,EX_MGlcn19_medium,MGlcn19_medium
EX_MGlcn19_rl_medium,-1e-06,EX_MGlcn19_rl_medium,MGlcn19_rl_medium
EX_MGlcn20_medium,-2e-06,EX_MGlcn20_medium,MGlcn20_medium
EX_MGlcn20_rl_medium,-1e-06,EX_MGlcn20_rl_medium,MGlcn20_rl_medium
EX_MGlcn21_medium,0.0,EX_MGlcn21_medium,MGlcn21_medium
EX_MGlcn21_rl_medium,0.0,EX_MGlcn21_rl_medium,MGlcn21_rl_medium
EX_MGlcn22_medium,-1e-06,EX_MGlcn22_medium,MGlcn22_medium
EX_MGlcn22_rl_medium,-1e-06,EX_MGlcn22_rl_medium,MGlcn22_rl_medium
EX_MGlcn23_medium,0.0,EX_MGlcn23_medium,MGlcn23_medium
EX_MGlcn23_rl_medium,0.0,EX_MGlcn23_rl_medium,MGlcn23_rl_medium
EX_MGlcn24_medium,-1e-06,EX_MGlcn24_medium,MGlcn24_medium
EX_MGlcn24_rl_medium,-1e-06,EX_MGlcn24_rl_medium,MGlcn24_rl_medium
EX_MGlcn25_medium,0.0,EX_MGlcn25_medium,MGlcn25_medium
EX_MGlcn25_rl_medium,0.0,EX_MGlcn25_rl_medium,MGlcn25_rl_medium
EX_MGlcn26_medium,0.0,EX_MGlcn26_medium,MGlcn26_medium
EX_MGlcn26_rl_medium,0.0,EX_MGlcn26_rl_medium,MGlcn26_rl_medium
EX_MGlcn27_medium,0.0,EX_MGlcn27_medium,MGlcn27_medium
EX_MGlcn27_rl_medium,0.0,EX_MGlcn27_rl_medium,MGlcn27_rl_medium
EX_MGlcn28_medium,0.0,EX_MGlcn28_medium,MGlcn28_medium
EX_MGlcn28_rl_medium,0.0,EX_MGlcn28_rl_medium,MGlcn28_rl_medium
EX_MGlcn29_medium,0.0,EX_MGlcn29_medium,MGlcn29_medium
EX_MGlcn29_rl_medium,0.0,EX_MGlcn29_rl_medium,MGlcn29_rl_medium
EX_MGlcn30_medium,0.0,EX_MGlcn30_medium,MGlcn30_medium
EX_MGlcn30_rl_medium,0.0,EX_MGlcn30_rl_medium,MGlcn30_rl_medium
EX_MGlcn31_medium,0.0,EX_MGlcn31_medium,MGlcn31_medium
EX_MGlcn31_rl_medium,0.0,EX_MGlcn31_rl_medium,MGlcn31_rl_medium
EX_MGlcn33_medium,0.0,EX_MGlcn33_medium,MGlcn33_medium
EX_MGlcn33_rl_medium,0.0,EX_MGlcn33_rl_medium,MGlcn33_rl_medium
EX_MGlcn34_medium,0.0,EX_MGlcn34_medium,MGlcn34_medium
EX_MGlcn34_rl_medium,0.0,EX_MGlcn34_rl_medium,MGlcn34_rl_medium
EX_MGlcn35_medium,0.0,EX_MGlcn35_medium,MGlcn35_medium
EX_MGlcn35_rl_medium,0.0,EX_MGlcn35_rl_medium,MGlcn35_rl_medium
EX_MGlcn36_medium,0.0,EX_MGlcn36_medium,MGlcn36_medium
EX_MGlcn36_rl_medium,0.0,EX_MGlcn36_rl_medium,MGlcn36_rl_medium
EX_MGlcn37_medium,0.0,EX_MGlcn37_medium,MGlcn37_medium
EX_MGlcn37_rl_medium,0.0,EX_MGlcn37_rl_medium,MGlcn37_rl_medium
EX_MGlcn38_medium,0.0,EX_MGlcn38_medium,MGlcn38_medium
EX_MGlcn38_rl_medium,0.0,EX_MGlcn38_rl_medium,MGlcn38_rl_medium
EX_MGlcn39_medium,0.0,EX_MGlcn39_medium,MGlcn39_medium
EX_MGlcn39_rl_medium,0.0,EX_MGlcn39_rl_medium,MGlcn39_rl_medium
EX_MGlcn3_medium,0.0,EX_MGlcn3_medium,MGlcn3_medium
EX_MGlcn3_rl_medium,0.0,EX_MGlcn3_rl_medium,MGlcn3_rl_medium
EX_MGlcn40_medium,0.0,EX_MGlcn40_medium,MGlcn40_medium
EX_MGlcn40_rl_medium,0.0,EX_MGlcn40_rl_medium,MGlcn40_rl_medium
EX_MGlcn42_medium,0.0,EX_MGlcn42_medium,MGlcn42_medium
EX_MGlcn42_rl_medium,0.0,EX_MGlcn42_rl_medium,MGlcn42_rl_medium
EX_MGlcn45_medium,0.0,EX_MGlcn45_medium,MGlcn45_medium
EX_MGlcn45_rl_medium,0.0,EX_MGlcn45_rl_medium,MGlcn45_rl_medium
EX_MGlcn46_medium,-1e-06,EX_MGlcn46_medium,MGlcn46_medium
EX_MGlcn46_rl_medium,-1e-06,EX_MGlcn46_rl_medium,MGlcn46_rl_medium
EX_MGlcn47_medium,0.0,EX_MGlcn47_medium,MGlcn47_medium
EX_MGlcn47_rl_medium,0.0,EX_MGlcn47_rl_medium,MGlcn47_rl_medium
EX_MGlcn48_medium,0.0,EX_MGlcn48_medium,MGlcn48_medium
EX_MGlcn48_rl_medium,0.0,EX_MGlcn48_rl_medium,MGlcn48_rl_medium
EX_MGlcn4_medium,0.0,EX_MGlcn4_medium,MGlcn4_medium
EX_MGlcn4_rl_medium,0.0,EX_MGlcn4_rl_medium,MGlcn4_rl_medium
EX_MGlcn50_medium,0.0,EX_MGlcn50_medium,MGlcn50_medium
EX_MGlcn50_rl_medium,0.0,EX_MGlcn50_rl_medium,MGlcn50_rl_medium
EX_MGlcn51_rl_medium,0.0,EX_MGlcn51_rl_medium,MGlcn51_rl_medium
EX_MGlcn53_medium,0.0,EX_MGlcn53_medium,MGlcn53_medium
EX_MGlcn53_rl_medium,0.0,EX_MGlcn53_rl_medium,MGlcn53_rl_medium
EX_MGlcn55_medium,0.0,EX_MGlcn55_medium,MGlcn55_medium
EX_MGlcn55_rl_medium,0.0,EX_MGlcn55_rl_medium,MGlcn55_rl_medium
EX_MGlcn56_medium,0.0,EX_MGlcn56_medium,MGlcn56_medium
EX_MGlcn56_rl_medium,0.0,EX_MGlcn56_rl_medium,MGlcn56_rl_medium
EX_MGlcn57_medium,-1e-06,EX_MGlcn57_medium,MGlcn57_medium
EX_MGlcn57_rl_medium,-1e-06,EX_MGlcn57_rl_medium,MGlcn57_rl_medium
EX_MGlcn58_medium,-1e-06,EX_MGlcn58_medium,MGlcn58_medium
EX_MGlcn58_rl_medium,-1e-06,EX_MGlcn58_rl_medium,MGlcn58_rl_medium
EX_MGlcn61_medium,-1e-06,EX_MGlcn61_medium,MGlcn61_medium
EX_MGlcn61_rl_medium,-1e-06,EX_MGlcn61_rl_medium,MGlcn61_rl_medium
EX_MGlcn62_medium,-1e-06,EX_MGlcn62_medium,MGlcn62_medium
EX_MGlcn62_rl_medium,-1e-06,EX_MGlcn62_rl_medium,MGlcn62_rl_medium
EX_MGlcn64_medium,0.0,EX_MGlcn64_medium,MGlcn64_medium
EX_MGlcn64_rl_medium,0.0,EX_MGlcn64_rl_medium,MGlcn64_rl_medium
EX_MGlcn66_medium,0.0,EX_MGlcn66_medium,MGlcn66_medium
EX_MGlcn66_rl_medium,0.0,EX_MGlcn66_rl_medium,MGlcn66_rl_medium
EX_MGlcn68_medium,-9.999999999999972e-07,EX_MGlcn68_medium,MGlcn68_medium
EX_MGlcn68_rl_medium,-1e-06,EX_MGlcn68_rl_medium,MGlcn68_rl_medium
EX_MGlcn69_medium,0.0,EX_MGlcn69_medium,MGlcn69_medium
EX_MGlcn69_rl_medium,0.0,EX_MGlcn69_rl_medium,MGlcn69_rl_medium
EX_MGlcn6_medium,0.0,EX_MGlcn6_medium,MGlcn6_medium
EX_MGlcn6_rl_medium,0.0,EX_MGlcn6_rl_medium,MGlcn6_rl_medium
EX_MGlcn70_medium,0.0,EX_MGlcn70_medium,MGlcn70_medium
EX_MGlcn70_rl_medium,0.0,EX_MGlcn70_rl_medium,MGlcn70_rl_medium
EX_MGlcn71_medium,0.0,EX_MGlcn71_medium,MGlcn71_medium
EX_MGlcn71_rl_medium,0.0,EX_MGlcn71_rl_medium,MGlcn71_rl_medium
EX_MGlcn72_medium,0.0,EX_MGlcn72_medium,MGlcn72_medium
EX_MGlcn72_rl_medium,0.0,EX_MGlcn72_rl_medium,MGlcn72_rl_medium
EX_MGlcn73_medium,-1e-06,EX_MGlcn73_medium,MGlcn73_medium
EX_MGlcn73_rl_medium,-1e-06,EX_MGlcn73_rl_medium,MGlcn73_rl_medium
EX_MGlcn74_medium,0.0,EX_MGlcn74_medium,MGlcn74_medium
EX_MGlcn74_rl_medium,0.0,EX_MGlcn74_rl_medium,MGlcn74_rl_medium
EX_MGlcn75_medium,0.0,EX_MGlcn75_medium,MGlcn75_medium
EX_MGlcn75_rl_medium,0.0,EX_MGlcn75_rl_medium,MGlcn75_rl_medium
EX_MGlcn76_medium,0.0,EX_MGlcn76_medium,MGlcn76_medium
EX_MGlcn76_rl_medium,0.0,EX_MGlcn76_rl_medium,MGlcn76_rl_medium
EX_MGlcn77_medium,0.0,EX_MGlcn77_medium,MGlcn77_medium
EX_MGlcn77_rl_medium,0.0,EX_MGlcn77_rl_medium,MGlcn77_rl_medium
EX_MGlcn78_medium,0.0,EX_MGlcn78_medium,MGlcn78_medium
EX_MGlcn78_rl_medium,0.0,EX_MGlcn78_rl_medium,MGlcn78_rl_medium
EX_MGlcn79_medium,0.0,EX_MGlcn79_medium,MGlcn79_medium
EX_MGlcn79_rl_medium,0.0,EX_MGlcn79_rl_medium,MGlcn79_rl_medium
EX_MGlcn80_medium,0.0,EX_MGlcn80_medium,MGlcn80_medium
EX_MGlcn80_rl_medium,0.0,EX_MGlcn80_rl_medium,MGlcn80_rl_medium
EX_MGlcn82_medium,0.0,EX_MGlcn82_medium,MGlcn82_medium
EX_MGlcn82_rl_medium,0.0,EX_MGlcn82_rl_medium,MGlcn82_rl_medium
EX_MGlcn84_medium,0.0,EX_MGlcn84_medium,MGlcn84_medium
EX_MGlcn84_rl_medium,0.0,EX_MGlcn84_rl_medium,MGlcn84_rl_medium
EX_MGlcn85_medium,0.0,EX_MGlcn85_medium,MGlcn85_medium
EX_MGlcn85_rl_medium,0.0,EX_MGlcn85_rl_medium,MGlcn85_rl_medium
EX_MGlcn86_medium,0.0,EX_MGlcn86_medium,MGlcn86_medium
EX_MGlcn86_rl_medium,0.0,EX_MGlcn86_rl_medium,MGlcn86_rl_medium
EX_MGlcn87_medium,0.0,EX_MGlcn87_medium,MGlcn87_medium
EX_MGlcn87_rl_medium,0.0,EX_MGlcn87_rl_medium,MGlcn87_rl_medium
EX_MGlcn90_medium,0.0,EX_MGlcn90_medium,MGlcn90_medium
EX_MGlcn90_rl_medium,0.0,EX_MGlcn90_rl_medium,MGlcn90_rl_medium
EX_MGlcn91_medium,0.0,EX_MGlcn91_medium,MGlcn91_medium
EX_MGlcn91_rl_medium,0.0,EX_MGlcn91_rl_medium,MGlcn91_rl_medium
EX_MGlcn92_medium,0.0,EX_MGlcn92_medium,MGlcn92_medium
EX_MGlcn92_rl_medium,0.0,EX_MGlcn92_rl_medium,MGlcn92_rl_medium
EX_MGlcn93_medium,0.0,EX_MGlcn93_medium,MGlcn93_medium
EX_MGlcn93_rl_medium,0.0,EX_MGlcn93_rl_medium,MGlcn93_rl_medium
EX_MGlcn94_medium,0.0,EX_MGlcn94_medium,MGlcn94_medium
EX_MGlcn94_rl_medium,0.0,EX_MGlcn94_rl_medium,MGlcn94_rl_medium
EX_MGlcn95_medium,0.0,EX_MGlcn95_medium,MGlcn95_medium
EX_MGlcn95_rl_medium,0.0,EX_MGlcn95_rl_medium,MGlcn95_rl_medium
EX_MGlcn96_medium,0.0,EX_MGlcn96_medium,MGlcn96_medium
EX_MGlcn96_rl_medium,0.0,EX_MGlcn96_rl_medium,MGlcn96_rl_medium
EX_MGlcn97_medium,0.0,EX_MGlcn97_medium,MGlcn97_medium
EX_MGlcn97_rl_medium,0.0,EX_MGlcn97_rl_medium,MGlcn97_rl_medium
EX_MGlcn98_medium,0.0,EX_MGlcn98_medium,MGlcn98_medium
EX_MGlcn98_rl_medium,0.0,EX_MGlcn98_rl_medium,MGlcn98_rl_medium
EX_MGlcn99_medium,0.0,EX_MGlcn99_medium,MGlcn99_medium
EX_MGlcn99_rl_medium,0.0,EX_MGlcn99_rl_medium,MGlcn99_rl_medium
EX_Ser_Thr_medium,0.0,EX_Ser_Thr_medium,Ser_Thr_medium
EX_T_antigen_medium,-3e-06,EX_T_antigen_medium,T_antigen_medium
EX_Tn_antigen_medium,-1.999086693331035e-05,EX_Tn_antigen_medium,Tn_antigen_medium
EX_Tyr_ggn_medium,0.0,EX_Tyr_ggn_medium,Tyr_ggn_medium
EX__12dhchol_medium,0.0,EX__12dhchol_medium,_12dhchol_medium
EX__15dap_medium,0.0,EX__15dap_medium,_15dap_medium
EX__2ddglcn_medium,0.0,EX__2ddglcn_medium,_2ddglcn_medium
EX__2dmmq8_medium,0.0,EX__2dmmq8_medium,_2dmmq8_medium
EX__2hyoxplac_medium,0.0,EX__2hyoxplac_medium,_2hyoxplac_medium
EX__34dhphe_medium,0.0,EX__34dhphe_medium,_34dhphe_medium
EX__3mop_medium,0.0,EX__3mop_medium,_3mop_medium
EX__4abut_medium,-6.0832199496385255e-06,EX__4abut_medium,_4abut_medium
EX__4abz_medium,0.0,EX__4abz_medium,_4abz_medium
