,flux,reaction,metabolite
EX__5mta_medium,1e-06,EX__5mta_medium,_5mta_medium
EX__7dhcdchol_medium,1e-06,EX__7dhcdchol_medium,_7dhcdchol_medium
EX__7ocholate_medium,1e-06,EX__7ocholate_medium,_7ocholate_medium
EX_acald_medium,1e-06,EX_acald_medium,acald_medium
EX_acgam_medium,1e-06,EX_acgam_medium,acgam_medium
EX_acnam_medium,1e-06,EX_acnam_medium,acnam_medium
EX_actn_R_medium,1e-06,EX_actn_R_medium,actn_R_medium
EX_ade_medium,1e-06,EX_ade_medium,ade_medium
EX_adn_medium,1e-06,EX_adn_medium,adn_medium
EX_akg_medium,1e-06,EX_akg_medium,akg_medium
EX_alaasp_medium,1e-06,EX_alaasp_medium,alaasp_medium
EX_alagln_medium,1e-06,EX_alagln_medium,alagln_medium
EX_alaglu_medium,1e-06,EX_alaglu_medium,alaglu_medium
EX_alagly_medium,1e-06,EX_alagly_medium,alagly_medium
EX_alahis_medium,1e-06,EX_alahis_medium,alahis_medium
EX_alaleu_medium,1e-06,EX_alaleu_medium,alaleu_medium
EX_alathr_medium,1e-06,EX_alathr_medium,alathr_medium
EX_amp_medium,1e-06,EX_amp_medium,amp_medium
EX_arabinoxyl_medium,1e-06,EX_arabinoxyl_medium,arabinoxyl_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_arg_L_medium,0.00026709504613293977,EX_arg_L_medium,arg_L_medium
EX_asn_L_medium,1e-06,EX_asn_L_medium,asn_L_medium
EX_asp_L_medium,0.0006528187698090155,EX_asp_L_medium,asp_L_medium
EX_ca2_medium,1.0023339845861927e-06,EX_ca2_medium,ca2_medium
EX_cgly_medium,1e-06,EX_cgly_medium,cgly_medium
EX_cholate_medium,1e-06,EX_cholate_medium,cholate_medium
EX_chor_medium,1e-06,EX_chor_medium,chor_medium
EX_chtbs_medium,1.4541192669488802e-07,EX_chtbs_medium,chtbs_medium
EX_cit_medium,1e-06,EX_cit_medium,cit_medium
EX_cl_medium,1.0023339845861927e-06,EX_cl_medium,cl_medium
EX_cobalt2_medium,9.265122994564077e-07,EX_cobalt2_medium,cobalt2_medium
EX_core4_medium,4.7160228989154406e-07,EX_core4_medium,core4_medium
EX_core4_rl_medium,7.202869068614607e-07,EX_core4_rl_medium,core4_rl_medium
EX_csn_medium,1e-06,EX_csn_medium,csn_medium
EX_cu2_medium,1.0023339845861927e-06,EX_cu2_medium,cu2_medium
EX_cys_L_medium,1.5907856780550714e-05,EX_cys_L_medium,cys_L_medium
EX_cytd_medium,1e-06,EX_cytd_medium,cytd_medium
EX_dad_2_medium,1e-06,EX_dad_2_medium,dad_2_medium
EX_dcyt_medium,1e-06,EX_dcyt_medium,dcyt_medium
EX_ddca_medium,8.043460467372925e-06,EX_ddca_medium,ddca_medium
=======
EX_arg_L_medium,0.000287773803378318,EX_arg_L_medium,arg_L_medium
EX_asn_L_medium,1e-06,EX_asn_L_medium,asn_L_medium
EX_asp_L_medium,0.0007261688530552162,EX_asp_L_medium,asp_L_medium
EX_ca2_medium,1.0823473240422537e-06,EX_ca2_medium,ca2_medium
EX_cgly_medium,1e-06,EX_cgly_medium,cgly_medium
EX_cholate_medium,1e-06,EX_cholate_medium,cholate_medium
EX_chor_medium,1e-06,EX_chor_medium,chor_medium
EX_chtbs_medium,1.5701972811688743e-07,EX_chtbs_medium,chtbs_medium
EX_cit_medium,1e-06,EX_cit_medium,cit_medium
EX_cl_medium,1.0823473240422537e-06,EX_cl_medium,cl_medium
EX_cobalt2_medium,1e-06,EX_cobalt2_medium,cobalt2_medium
EX_core4_medium,3.091517057428854e-07,EX_core4_medium,core4_medium
EX_core4_rl_medium,7.777852673587892e-07,EX_core4_rl_medium,core4_rl_medium
EX_csn_medium,1e-06,EX_csn_medium,csn_medium
EX_cu2_medium,1.0823473240422537e-06,EX_cu2_medium,cu2_medium
EX_cys_L_medium,1.790741291971184e-05,EX_cys_L_medium,cys_L_medium
EX_cytd_medium,1e-06,EX_cytd_medium,cytd_medium
EX_dad_2_medium,1e-06,EX_dad_2_medium,dad_2_medium
EX_dcyt_medium,1e-06,EX_dcyt_medium,dcyt_medium
EX_ddca_medium,8.685545982455023e-06,EX_ddca_medium,ddca_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_dextrin_medium,1e-06,EX_dextrin_medium,dextrin_medium
EX_dgsn_medium,1e-06,EX_dgsn_medium,dgsn_medium
EX_din_medium,1e-06,EX_din_medium,din_medium
EX_dmso_medium,1e-06,EX_dmso_medium,dmso_medium
EX_dsT_antigen_medium,1e-06,EX_dsT_antigen_medium,dsT_antigen_medium
EX_dsT_antigen_rl_medium,1e-06,EX_dsT_antigen_rl_medium,dsT_antigen_rl_medium
EX_duri_medium,1e-06,EX_duri_medium,duri_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_fe2_medium,1.0446213332748547e-06,EX_fe2_medium,fe2_medium
EX_fe3_medium,1.1140279140871312e-06,EX_fe3_medium,fe3_medium
EX_fol_medium,1.1895318543053246e-06,EX_fol_medium,fol_medium
EX_fru_medium,0.00025419309623873996,EX_fru_medium,fru_medium
=======
EX_fe2_medium,1.0851243770080102e-06,EX_fe2_medium,fe2_medium
EX_fe3_medium,1.2157959912277272e-06,EX_fe3_medium,fe3_medium
EX_fol_medium,1.2844886426772372e-06,EX_fol_medium,fol_medium
EX_fru_medium,0.0002551337879449314,EX_fru_medium,fru_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_fuc_L_medium,1e-06,EX_fuc_L_medium,fuc_L_medium
EX_fum_medium,1e-06,EX_fum_medium,fum_medium
EX_g6p_medium,1e-06,EX_g6p_medium,g6p_medium
EX_galur_medium,1e-06,EX_galur_medium,galur_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_gam_medium,1e-06,EX_gam_medium,gam_medium
EX_glc_D_medium,0.0002318075892316651,EX_glc_D_medium,glc_D_medium
=======
EX_gam_medium,5.960679461911998e-07,EX_gam_medium,gam_medium
EX_glc_D_medium,0.0002601796144884111,EX_glc_D_medium,glc_D_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_glcn_medium,1e-06,EX_glcn_medium,glcn_medium
EX_glctnb_medium,1e-06,EX_glctnb_medium,glctnb_medium
EX_glcur_medium,1e-06,EX_glcur_medium,glcur_medium
EX_gln_L_medium,1e-06,EX_gln_L_medium,gln_L_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_glu_L_medium,0.0006532753586579552,EX_glu_L_medium,glu_L_medium
=======
EX_glu_L_medium,0.0007189866105357881,EX_glu_L_medium,glu_L_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_glyasn_medium,1e-06,EX_glyasn_medium,glyasn_medium
EX_glyasp_medium,1e-06,EX_glyasp_medium,glyasp_medium
EX_glyb_medium,1e-06,EX_glyb_medium,glyb_medium
EX_glyc3p_medium,1e-06,EX_glyc3p_medium,glyc3p_medium
EX_glyclt_medium,1e-06,EX_glyclt_medium,glyclt_medium
EX_glycys_medium,1e-06,EX_glycys_medium,glycys_medium
EX_glygln_medium,1e-06,EX_glygln_medium,glygln_medium
EX_glyglu_medium,1e-06,EX_glyglu_medium,glyglu_medium
EX_glyleu_medium,1e-06,EX_glyleu_medium,glyleu_medium
EX_glymet_medium,1e-06,EX_glymet_medium,glymet_medium
EX_glyphe_medium,1e-06,EX_glyphe_medium,glyphe_medium
EX_glypro_medium,1e-06,EX_glypro_medium,glypro_medium
EX_glytyr_medium,1e-06,EX_glytyr_medium,glytyr_medium
EX_gsn_medium,1e-06,EX_gsn_medium,gsn_medium
EX_gua_medium,1e-06,EX_gua_medium,gua_medium
EX_h2s_medium,1e-06,EX_h2s_medium,h2s_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_his_L_medium,6.762879078939417e-06,EX_his_L_medium,his_L_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_idon_L_medium,1e-06,EX_idon_L_medium,idon_L_medium
EX_ile_L_medium,1.3662289018094787e-05,EX_ile_L_medium,ile_L_medium
EX_ins_medium,1e-06,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1.0023339845861927e-06,EX_k_medium,k_medium
=======
EX_his_L_medium,7.382566616677611e-06,EX_his_L_medium,his_L_medium
EX_hxan_medium,1e-06,EX_hxan_medium,hxan_medium
EX_idon_L_medium,1e-06,EX_idon_L_medium,idon_L_medium
EX_ile_L_medium,1.4807158112189759e-05,EX_ile_L_medium,ile_L_medium
EX_ins_medium,1e-06,EX_ins_medium,ins_medium
EX_inulin_medium,1e-06,EX_inulin_medium,inulin_medium
EX_k_medium,1.0823473240422537e-06,EX_k_medium,k_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_kesto_medium,1e-06,EX_kesto_medium,kesto_medium
EX_kestopt_medium,1e-06,EX_kestopt_medium,kestopt_medium
EX_kestottr_medium,1e-06,EX_kestottr_medium,kestottr_medium
EX_lctnb_medium,1e-06,EX_lctnb_medium,lctnb_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_lcts_medium,7.074763943564806e-05,EX_lcts_medium,lcts_medium
EX_leu_L_medium,6.22074695552522e-05,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,4.6360223389633767e-05,EX_lys_L_medium,lys_L_medium
=======
EX_lcts_medium,7.87406312021675e-05,EX_lcts_medium,lcts_medium
EX_leu_L_medium,6.757296759253556e-05,EX_leu_L_medium,leu_L_medium
EX_lys_L_medium,5.0124132057696175e-05,EX_lys_L_medium,lys_L_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_mal_L_medium,1e-06,EX_mal_L_medium,mal_L_medium
EX_malthx_medium,1e-06,EX_malthx_medium,malthx_medium
EX_man6p_medium,1e-06,EX_man6p_medium,man6p_medium
EX_man_medium,1e-06,EX_man_medium,man_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_mantr_medium,4.273932274510659e-07,EX_mantr_medium,mantr_medium
EX_melib_medium,1e-06,EX_melib_medium,melib_medium
EX_met_L_medium,1.3251571840576253e-05,EX_met_L_medium,met_L_medium
EX_metala_medium,1e-06,EX_metala_medium,metala_medium
EX_mg2_medium,1.0023339845861927e-06,EX_mg2_medium,mg2_medium
EX_mn2_medium,1.0023339845861927e-06,EX_mn2_medium,mn2_medium
EX_mqn7_medium,2.575982913840732e-07,EX_mqn7_medium,mqn7_medium
EX_mqn8_medium,3.9388698752170746e-07,EX_mqn8_medium,mqn8_medium
EX_nac_medium,9.42480111546385e-07,EX_nac_medium,nac_medium
=======
EX_mantr_medium,8.859709518474066e-07,EX_mantr_medium,mantr_medium
EX_melib_medium,1e-06,EX_melib_medium,melib_medium
EX_met_L_medium,1.4448784018184677e-05,EX_met_L_medium,met_L_medium
EX_metala_medium,1e-06,EX_metala_medium,metala_medium
EX_mg2_medium,1.0823473240422537e-06,EX_mg2_medium,mg2_medium
EX_mn2_medium,1.0823473240422537e-06,EX_mn2_medium,mn2_medium
EX_mqn7_medium,2.7816159647875627e-07,EX_mqn7_medium,mqn7_medium
EX_mqn8_medium,4.3309462568742416e-07,EX_mqn8_medium,mqn8_medium
EX_nac_medium,9.324489423848272e-07,EX_nac_medium,nac_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_nmn_medium,1e-06,EX_nmn_medium,nmn_medium
EX_no2_medium,1e-06,EX_no2_medium,no2_medium
EX_no3_medium,1e-06,EX_no3_medium,no3_medium
EX_no_medium,1e-06,EX_no_medium,no_medium
EX_o2_medium,1e-06,EX_o2_medium,o2_medium
EX_oaa_medium,1e-06,EX_oaa_medium,oaa_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_ocdca_medium,5.210105199020101e-06,EX_ocdca_medium,ocdca_medium
EX_ocdcea_medium,1.308895474631808e-06,EX_ocdcea_medium,ocdcea_medium
EX_orn_medium,1e-06,EX_orn_medium,orn_medium
EX_pect_medium,9.930487352824363e-07,EX_pect_medium,pect_medium
EX_pheme_medium,2.6608431738149845e-07,EX_pheme_medium,pheme_medium
EX_pi_medium,0.0001566262902600286,EX_pi_medium,pi_medium
EX_pnto_R_medium,6.924807076596399e-07,EX_pnto_R_medium,pnto_R_medium
EX_pro_L_medium,1.3879093260341405e-05,EX_pro_L_medium,pro_L_medium
EX_pydx_medium,9.403937643985772e-07,EX_pydx_medium,pydx_medium
EX_pyr_medium,1e-06,EX_pyr_medium,pyr_medium
EX_q8_medium,2.1735663377005536e-07,EX_q8_medium,q8_medium
EX_raffin_medium,1e-06,EX_raffin_medium,raffin_medium
EX_ribflv_medium,0.00022630593309398074,EX_ribflv_medium,ribflv_medium
EX_rmn_medium,1e-06,EX_rmn_medium,rmn_medium
EX_salcn_medium,1e-06,EX_salcn_medium,salcn_medium
EX_sel_medium,1e-06,EX_sel_medium,sel_medium
EX_ser_L_medium,0.0002374756621975589,EX_ser_L_medium,ser_L_medium
EX_sheme_medium,2.935301313212178e-07,EX_sheme_medium,sheme_medium
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_spmd_medium,4.695500191237879e-07,EX_spmd_medium,spmd_medium
EX_strch1_medium,2.3486757362909285e-07,EX_strch1_medium,strch1_medium
EX_stys_medium,5.652774146223105e-07,EX_stys_medium,stys_medium
EX_sucr_medium,0.00031204789531178237,EX_sucr_medium,sucr_medium
EX_thm_medium,1.2915841389253525e-07,EX_thm_medium,thm_medium
EX_thr_L_medium,0.0005559679042216241,EX_thr_L_medium,thr_L_medium
EX_tmao_medium,1e-06,EX_tmao_medium,tmao_medium
EX_trp_L_medium,0.00012193346065315315,EX_trp_L_medium,trp_L_medium
EX_tsul_medium,1e-06,EX_tsul_medium,tsul_medium
EX_ttdca_medium,1.7860013843809908e-06,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,0.00011960164461514972,EX_tyr_L_medium,tyr_L_medium
=======
EX_ocdca_medium,5.938901118970538e-06,EX_ocdca_medium,ocdca_medium
EX_ocdcea_medium,1.4388766292044002e-06,EX_ocdcea_medium,ocdcea_medium
EX_orn_medium,1e-06,EX_orn_medium,orn_medium
EX_pect_medium,1e-06,EX_pect_medium,pect_medium
EX_pheme_medium,2.873250366806346e-07,EX_pheme_medium,pheme_medium
EX_pi_medium,0.0001685630943501248,EX_pi_medium,pi_medium
EX_pnto_R_medium,7.531607393134157e-07,EX_pnto_R_medium,pnto_R_medium
EX_pro_L_medium,1.4889366057634299e-05,EX_pro_L_medium,pro_L_medium
EX_pydx_medium,1.0154626003856665e-06,EX_pydx_medium,pydx_medium
EX_pyr_medium,1e-06,EX_pyr_medium,pyr_medium
EX_q8_medium,2.2667954102372292e-07,EX_q8_medium,q8_medium
EX_raffin_medium,1e-06,EX_raffin_medium,raffin_medium
EX_ribflv_medium,0.00024641264558674666,EX_ribflv_medium,ribflv_medium
EX_rmn_medium,1e-06,EX_rmn_medium,rmn_medium
EX_salcn_medium,1e-06,EX_salcn_medium,salcn_medium
EX_sel_medium,1e-06,EX_sel_medium,sel_medium
EX_ser_L_medium,0.0002768744488856848,EX_ser_L_medium,ser_L_medium
EX_sheme_medium,2.734969468807262e-07,EX_sheme_medium,sheme_medium
EX_so4_medium,1e-06,EX_so4_medium,so4_medium
EX_spmd_medium,3.677608991609666e-07,EX_spmd_medium,spmd_medium
EX_strch1_medium,3.3344337757417957e-07,EX_strch1_medium,strch1_medium
EX_stys_medium,2.1501496524422435e-07,EX_stys_medium,stys_medium
EX_sucr_medium,0.0003466434382032511,EX_sucr_medium,sucr_medium
EX_thm_medium,1.2232803884315747e-07,EX_thm_medium,thm_medium
EX_thr_L_medium,0.0005664993060968752,EX_thr_L_medium,thr_L_medium
EX_tmao_medium,1e-06,EX_tmao_medium,tmao_medium
EX_trp_L_medium,0.00013079702216738383,EX_trp_L_medium,trp_L_medium
EX_tsul_medium,1e-06,EX_tsul_medium,tsul_medium
EX_ttdca_medium,1.756139525307017e-06,EX_ttdca_medium,ttdca_medium
EX_tyr_L_medium,0.00012521748882257536,EX_tyr_L_medium,tyr_L_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
EX_ura_medium,1e-06,EX_ura_medium,ura_medium
EX_urea_medium,1e-06,EX_urea_medium,urea_medium
EX_uri_medium,1e-06,EX_uri_medium,uri_medium
EX_xan_medium,1e-06,EX_xan_medium,xan_medium
EX_xtsn_medium,1e-06,EX_xtsn_medium,xtsn_medium
EX_xyl_D_medium,1e-06,EX_xyl_D_medium,xyl_D_medium
<<<<<<< HEAD:first_model/Results/unhealthy_CRC/up_flux.csv
EX_zn2_medium,1.0023339845861927e-06,EX_zn2_medium,zn2_medium
=======
EX_zn2_medium,1.0823473240422537e-06,EX_zn2_medium,zn2_medium
>>>>>>> e5f84463a2d7193ec3baa8681a113cd356f13e3a:first_model/Results/Western_CRC/up_flux.csv
